Campaign_ID,Date,Channel,Campaign_Type,Target_Audience,Location,Impressions,Clicks,Conversions,CTR_Pct,CVR_Pct,Spend,Revenue,CPC,ROAS
CAMP-0769,2023-12-03,YouTube,Lead Generation,55+,Kolkata,61723,801,6,1.2982,0.7745,5195.45,9584.52,6.49,1.8448
CAMP-0770,2023-12-28,Google Search,Conversion,35-44,Delhi,12653,727,79,5.7457,10.9736,27915.74,100551.92,38.4,3.602
CAMP-0771,2023-02-27,Email,Conversion,45-54,Hyderabad,7896,1837,152,23.2694,8.3129,4705.42,35782.46,2.56,7.6045
CAMP-0772,2023-05-20,Meta Ads,Lead Generation,55+,Kolkata,28919,626,21,2.1671,3.4404,8959.43,24820.66,14.31,2.7703
CAMP-0773,2023-09-13,YouTube,Brand Awareness,25-34,Kolkata,64361,382,8,0.5943,2.1545,2995.95,8903.97,7.84,2.972
CAMP-0774,2023-02-24,Google Search,Conversion,35-44,Chennai,10300,475,28,4.6151,5.9458,17230.81,88718.83,36.28,5.1488
CAMP-0775,2023-01-03,YouTube,Retargeting,55+,Pune,41589,611,9,1.4698,1.6186,8864.97,17618.0,14.51,1.9874
CAMP-0776,2023-01-25,LinkedIn,Lead Generation,25-34,Kolkata,9566,376,20,3.9309,5.5805,12115.25,32001.81,32.22,2.6414
CAMP-0777,2023-05-11,LinkedIn,Conversion,18-24,Hyderabad,4458,121,5,2.7202,4.8668,5560.76,14130.03,45.96,2.541
CAMP-0778,2023-07-26,Meta Ads,Lead Generation,45-54,Kolkata,33673,772,33,2.2943,4.377,7603.9,17546.22,9.85,2.3075
CAMP-0779,2023-07-03,YouTube,Retargeting,55+,Delhi,63615,379,4,0.5961,1.2144,2652.51,5751.08,7.0,2.1682
CAMP-0780,2023-11-04,YouTube,Conversion,35-44,Chennai,47726,281,5,0.5902,2.0296,2439.74,4341.6,8.68,1.7795
CAMP-0781,2023-06-24,YouTube,Brand Awareness,18-24,Chennai,50377,592,10,1.1764,1.8362,7184.72,20806.96,12.14,2.896
CAMP-0782,2023-08-12,LinkedIn,Brand Awareness,35-44,Hyderabad,3648,172,9,4.7216,5.4015,6182.41,17036.12,35.94,2.7556
CAMP-0783,2023-06-01,Email,Lead Generation,55+,Hyderabad,6657,840,51,12.6205,6.1357,1907.28,10152.25,2.27,5.3229
CAMP-0784,2023-12-05,YouTube,Conversion,18-24,Hyderabad,67206,718,8,1.0685,1.2054,5419.9,8794.62,7.55,1.6227
CAMP-0785,2023-12-05,LinkedIn,Brand Awareness,18-24,Pune,6791,172,5,2.5387,2.9831,7863.55,20968.79,45.72,2.6666
CAMP-0786,2023-08-21,Email,Retargeting,55+,Pune,7490,1336,150,17.8493,11.2548,5408.14,41936.53,4.05,7.7543
CAMP-0787,2023-11-06,Meta Ads,Lead Generation,25-34,Mumbai,31994,877,26,2.7432,3.0147,12639.77,22877.23,14.41,1.8099
CAMP-0788,2023-09-02,Google Search,Brand Awareness,25-34,Pune,12539,848,103,6.7672,12.1471,33282.04,166567.24,39.25,5.0047
CAMP-0789,2023-11-12,YouTube,Retargeting,55+,Kolkata,43640,519,10,1.1907,2.0484,6098.78,16509.16,11.75,2.707
CAMP-0790,2023-04-08,Google Search,Lead Generation,25-34,Mumbai,6833,496,54,7.2639,11.0242,10981.87,39172.75,22.14,3.567
CAMP-0791,2023-11-17,YouTube,Lead Generation,25-34,Hyderabad,76242,983,17,1.29,1.7964,7873.02,17282.37,8.01,2.1951
CAMP-0792,2023-03-27,YouTube,Conversion,18-24,Mumbai,79140,516,9,0.6524,1.9242,7553.55,16672.45,14.64,2.2072
CAMP-0793,2023-10-19,YouTube,Lead Generation,25-34,Bangalore,74358,991,14,1.3338,1.4324,5033.03,12308.85,5.08,2.4456
CAMP-0794,2023-10-24,YouTube,Conversion,45-54,Pune,59048,726,19,1.2311,2.6982,3898.74,8185.48,5.37,2.0995
CAMP-0795,2023-02-01,LinkedIn,Conversion,25-34,Pune,7327,150,10,2.0571,6.8973,7819.53,23737.73,52.13,3.0357
CAMP-0796,2023-11-15,YouTube,Conversion,18-24,Hyderabad,62348,527,10,0.8468,1.916,2744.65,5302.71,5.21,1.932
CAMP-0797,2023-04-29,Meta Ads,Conversion,35-44,Hyderabad,48268,694,36,1.4394,5.1999,8376.47,23651.55,12.07,2.8236
CAMP-0798,2023-12-31,YouTube,Lead Generation,35-44,Pune,45583,665,19,1.4598,2.9328,7801.16,20297.66,11.73,2.6019
CAMP-0799,2023-05-25,YouTube,Lead Generation,55+,Delhi,65265,815,13,1.2493,1.6339,5127.14,9224.89,6.29,1.7992
CAMP-0800,2023-08-01,LinkedIn,Conversion,18-24,Kolkata,7044,205,6,2.911,3.0702,6535.8,16576.5,31.88,2.5363
CAMP-0801,2023-09-15,Email,Retargeting,25-34,Delhi,2261,508,75,22.4886,14.7906,1363.38,7744.09,2.68,5.6801
CAMP-0802,2023-06-24,LinkedIn,Lead Generation,45-54,Bangalore,9429,289,8,3.0657,2.868,18816.37,57107.35,65.11,3.035
CAMP-0803,2023-08-23,Meta Ads,Brand Awareness,18-24,Hyderabad,22269,656,22,2.9493,3.476,10047.21,32746.46,15.32,3.2593
CAMP-0804,2023-03-27,Google Search,Brand Awareness,55+,Mumbai,6934,518,34,7.4835,6.6885,11113.54,47013.69,21.45,4.2303
CAMP-0805,2023-11-28,YouTube,Conversion,18-24,Delhi,43837,365,3,0.8346,1.0204,4922.37,10625.74,13.49,2.1587
CAMP-0806,2023-08-31,YouTube,Brand Awareness,25-34,Kolkata,42368,333,5,0.7868,1.7453,2550.83,6562.77,7.66,2.5728
CAMP-0807,2023-09-29,YouTube,Retargeting,25-34,Delhi,47637,613,10,1.2872,1.6588,5693.68,16380.89,9.29,2.877
CAMP-0808,2023-03-16,YouTube,Retargeting,18-24,Hyderabad,70472,359,7,0.5099,2.09,5182.68,8433.09,14.44,1.6272
CAMP-0809,2023-02-01,Email,Conversion,25-34,Hyderabad,5221,1141,216,21.8695,18.9823,6673.47,51435.99,5.85,7.7075
CAMP-0810,2023-12-15,Google Search,Retargeting,45-54,Hyderabad,14070,1054,81,7.4942,7.747,26245.97,114442.75,24.9,4.3604
CAMP-0811,2023-11-26,Email,Lead Generation,45-54,Hyderabad,3680,866,111,23.5385,12.8192,4944.1,31278.51,5.71,6.3264
CAMP-0812,2023-02-13,Email,Conversion,25-34,Bangalore,2302,437,67,18.9866,15.4699,2758.9,21076.97,6.31,7.6396
CAMP-0813,2023-09-19,LinkedIn,Retargeting,25-34,Mumbai,7520,220,12,2.9368,5.6717,12194.03,31056.29,55.43,2.5468
CAMP-0814,2023-06-05,LinkedIn,Retargeting,25-34,Kolkata,8951,292,19,3.2682,6.5274,17309.6,72408.95,59.28,4.1832
CAMP-0815,2023-11-30,Email,Retargeting,18-24,Mumbai,3021,538,59,17.8336,10.9795,1092.83,6575.49,2.03,6.0169
CAMP-0816,2023-05-26,Meta Ads,Lead Generation,35-44,Bangalore,24173,587,22,2.4287,3.9149,6440.33,15182.05,10.97,2.3573
CAMP-0817,2023-02-20,LinkedIn,Lead Generation,35-44,Hyderabad,4200,173,12,4.1349,6.9451,5757.07,15108.78,33.28,2.6244
CAMP-0818,2023-02-09,Meta Ads,Conversion,25-34,Hyderabad,39202,922,38,2.3536,4.1707,13560.43,42362.81,14.71,3.124
CAMP-0819,2023-12-19,Email,Conversion,45-54,Hyderabad,6010,1292,141,21.5123,10.9523,3846.36,25068.1,2.98,6.5174
CAMP-0820,2023-09-20,YouTube,Conversion,25-34,Pune,76575,788,24,1.0291,3.1056,7528.81,11661.46,9.55,1.5489
CAMP-0821,2023-07-29,Meta Ads,Retargeting,18-24,Chennai,22230,276,8,1.2417,2.9722,2341.41,4824.75,8.48,2.0606
CAMP-0822,2023-05-31,Email,Retargeting,35-44,Bangalore,5980,739,76,12.3637,10.3716,4953.34,31034.02,6.7,6.2653
CAMP-0823,2023-09-08,Email,Retargeting,25-34,Delhi,2017,274,40,13.5903,14.9324,1978.98,12374.02,7.22,6.2527
CAMP-0824,2023-06-22,LinkedIn,Retargeting,55+,Hyderabad,9400,294,13,3.1319,4.4365,18624.12,51507.22,63.35,2.7656
CAMP-0825,2023-08-18,Meta Ads,Conversion,45-54,Pune,24763,676,18,2.7327,2.6781,11896.07,34851.37,17.6,2.9297
CAMP-0826,2023-06-23,YouTube,Conversion,25-34,Hyderabad,55454,302,9,0.5458,3.0432,2848.15,5457.23,9.43,1.9161
CAMP-0827,2023-11-19,Google Search,Lead Generation,18-24,Chennai,10060,628,28,6.2442,4.4951,19032.02,75767.74,30.31,3.9811
CAMP-0828,2023-04-07,LinkedIn,Brand Awareness,55+,Chennai,9148,313,14,3.4275,4.6112,10895.95,47641.06,34.81,4.3724
CAMP-0829,2023-04-16,Meta Ads,Brand Awareness,35-44,Kolkata,31075,826,41,2.6594,4.9684,12352.53,24012.1,14.95,1.9439
CAMP-0830,2023-01-24,LinkedIn,Retargeting,45-54,Chennai,7026,322,8,4.5859,2.7837,15288.78,50909.69,47.48,3.3299
CAMP-0831,2023-02-16,LinkedIn,Retargeting,45-54,Bangalore,3939,194,9,4.9394,4.6504,8034.33,23021.07,41.41,2.8653
CAMP-0832,2023-12-14,Google Search,Lead Generation,35-44,Hyderabad,7772,329,35,4.2357,10.7862,7235.39,38226.39,21.99,5.2833
CAMP-0833,2023-03-14,Email,Conversion,18-24,Bangalore,5381,1270,107,23.6091,8.4635,9714.82,74789.59,7.65,7.6985
CAMP-0834,2023-11-02,Google Search,Lead Generation,25-34,Kolkata,14601,722,70,4.946,9.806,21008.23,123389.58,29.1,5.8734
CAMP-0835,2023-10-11,Email,Brand Awareness,35-44,Hyderabad,5334,685,62,12.851,9.118,3973.85,30762.39,5.8,7.7412
CAMP-0836,2023-12-12,Google Search,Retargeting,55+,Chennai,6663,332,18,4.9853,5.4415,11711.2,49907.65,35.27,4.2615
CAMP-0837,2023-11-22,YouTube,Conversion,18-24,Kolkata,52796,371,8,0.7035,2.3487,3239.96,9648.48,8.73,2.978
CAMP-0838,2023-01-22,Meta Ads,Conversion,55+,Hyderabad,15065,395,13,2.6253,3.4183,6102.26,17758.8,15.45,2.9102
CAMP-0839,2023-05-20,Meta Ads,Brand Awareness,18-24,Hyderabad,31442,842,21,2.679,2.5124,10286.73,29571.8,12.22,2.8748
CAMP-0840,2023-10-01,LinkedIn,Retargeting,18-24,Delhi,7612,168,4,2.2098,2.6871,9733.44,40500.81,57.94,4.161
CAMP-0841,2023-11-09,LinkedIn,Retargeting,45-54,Delhi,7135,347,13,4.8723,3.8459,19877.56,63315.41,57.28,3.1853
CAMP-0842,2023-12-06,Email,Conversion,35-44,Delhi,4634,761,105,16.4412,13.8578,4259.38,21499.75,5.6,5.0476
CAMP-0843,2023-01-03,Meta Ads,Brand Awareness,55+,Hyderabad,15627,366,8,2.3454,2.2676,6860.02,20549.94,18.74,2.9956
CAMP-0844,2023-01-16,YouTube,Brand Awareness,18-24,Chennai,78495,1045,19,1.3321,1.8746,12249.97,24861.22,11.72,2.0295
CAMP-0845,2023-12-23,YouTube,Retargeting,45-54,Delhi,20552,128,2,0.6248,1.5669,887.03,1343.0,6.93,1.514
CAMP-0846,2023-02-16,Google Search,Retargeting,35-44,Delhi,9967,720,48,7.2337,6.7163,28485.09,168581.64,39.56,5.9182
CAMP-0847,2023-12-28,Google Search,Retargeting,45-54,Pune,14929,722,38,4.8363,5.3824,26038.73,116919.51,36.06,4.4902
CAMP-0848,2023-04-10,Email,Conversion,25-34,Chennai,7405,1599,306,21.6046,19.1383,8982.92,49644.88,5.62,5.5266
CAMP-0849,2023-05-13,LinkedIn,Lead Generation,18-24,Delhi,7668,350,18,4.5664,5.2192,20704.58,63121.14,59.16,3.0487
CAMP-0850,2023-01-02,Google Search,Retargeting,55+,Hyderabad,11997,787,53,6.5639,6.8008,15063.95,88077.38,19.14,5.8469
CAMP-0851,2023-12-15,YouTube,Conversion,35-44,Mumbai,53966,521,9,0.9666,1.8952,6559.5,18535.2,12.59,2.8257
CAMP-0852,2023-09-30,Meta Ads,Brand Awareness,35-44,Hyderabad,44416,725,25,1.6325,3.4931,8711.94,28716.01,12.02,3.2962
CAMP-0853,2023-05-08,Google Search,Lead Generation,45-54,Mumbai,8225,383,22,4.6579,5.8986,12168.63,45532.77,31.77,3.7418
CAMP-0854,2023-11-17,YouTube,Conversion,18-24,Chennai,41908,561,6,1.3405,1.1954,5461.76,16047.77,9.74,2.9382
CAMP-0855,2023-05-02,Google Search,Retargeting,55+,Kolkata,6194,439,24,7.103,5.6685,15281.66,77376.73,34.81,5.0634
CAMP-0856,2023-01-18,LinkedIn,Brand Awareness,18-24,Mumbai,6091,179,9,2.9398,5.1126,5835.6,16077.5,32.6,2.7551
CAMP-0857,2023-11-17,YouTube,Brand Awareness,35-44,Chennai,48301,273,7,0.5658,2.5906,2891.77,5616.9,10.59,1.9424
CAMP-0858,2023-07-30,YouTube,Conversion,18-24,Chennai,35277,481,9,1.3646,2.06,5406.48,11786.76,11.24,2.1801
CAMP-0859,2023-02-21,YouTube,Conversion,55+,Chennai,42257,486,7,1.1509,1.6461,2556.22,5817.49,5.26,2.2758
CAMP-0860,2023-01-07,LinkedIn,Lead Generation,18-24,Mumbai,7875,326,14,4.1399,4.2972,20743.76,89379.47,63.63,4.3087
CAMP-0861,2023-09-04,Meta Ads,Retargeting,35-44,Hyderabad,44138,605,16,1.3718,2.6543,5159.95,10407.91,8.53,2.0171
CAMP-0862,2023-07-03,LinkedIn,Conversion,55+,Pune,5549,208,7,3.751,3.6152,7451.6,25626.41,35.82,3.439
CAMP-0863,2023-01-05,LinkedIn,Retargeting,35-44,Bangalore,7240,272,17,3.7593,6.2845,8783.62,30867.54,32.29,3.5142
CAMP-0864,2023-04-11,LinkedIn,Brand Awareness,45-54,Bangalore,4641,182,6,3.9217,3.4245,5957.98,17151.3,32.74,2.8787
CAMP-0865,2023-06-19,YouTube,Conversion,55+,Pune,75837,817,16,1.0784,2.0483,9118.56,19404.69,11.16,2.128
CAMP-0866,2023-01-22,Meta Ads,Brand Awareness,45-54,Kolkata,47501,683,12,1.4388,1.81,7291.91,15979.97,10.68,2.1915
CAMP-0867,2023-06-19,LinkedIn,Lead Generation,25-34,Hyderabad,9613,405,20,4.2202,4.9676,15134.76,67800.03,37.37,4.4798
CAMP-0868,2023-01-16,Email,Brand Awareness,18-24,Bangalore,6544,883,77,13.4975,8.7246,2795.95,18892.4,3.17,6.7571
CAMP-0869,2023-04-12,Email,Brand Awareness,18-24,Delhi,4327,617,83,14.2639,13.4831,3895.13,23446.55,6.31,6.0195
CAMP-0870,2023-01-12,LinkedIn,Lead Generation,25-34,Delhi,4442,201,17,4.5286,8.6354,6198.79,23895.75,30.84,3.8549
CAMP-0871,2023-06-06,YouTube,Brand Awareness,35-44,Delhi,49897,369,10,0.7401,2.8809,4283.75,12473.18,11.61,2.9117
CAMP-0872,2023-03-15,LinkedIn,Conversion,18-24,Mumbai,4071,178,5,4.3847,3.0134,8032.75,26094.47,45.13,3.2485
CAMP-0873,2023-11-12,LinkedIn,Conversion,25-34,Mumbai,7811,200,13,2.5673,6.6844,12316.7,38863.64,61.58,3.1554
CAMP-0874,2023-09-18,Google Search,Retargeting,25-34,Kolkata,14569,1098,86,7.5433,7.86,21730.48,101626.25,19.79,4.6767
CAMP-0875,2023-07-18,LinkedIn,Brand Awareness,25-34,Chennai,9154,425,33,4.6473,7.8059,19112.52,67615.98,44.97,3.5378
CAMP-0876,2023-12-22,Meta Ads,Retargeting,35-44,Chennai,46673,1134,43,2.4313,3.8328,12723.51,31574.77,11.22,2.4816
CAMP-0877,2023-04-14,LinkedIn,Brand Awareness,25-34,Delhi,6703,307,18,4.5895,5.9587,12967.67,55468.14,42.24,4.2774
CAMP-0878,2023-10-09,LinkedIn,Lead Generation,35-44,Bangalore,3694,88,3,2.403,3.6697,4204.66,13468.16,47.78,3.2032
CAMP-0879,2023-11-15,LinkedIn,Brand Awareness,45-54,Chennai,5755,188,8,3.2783,4.3832,8715.32,35811.33,46.36,4.109
CAMP-0880,2023-04-02,Email,Retargeting,45-54,Mumbai,5618,844,109,15.0393,13.0082,3506.45,18399.24,4.15,5.2473
CAMP-0881,2023-02-20,LinkedIn,Brand Awareness,35-44,Delhi,3971,87,3,2.214,3.4684,3307.07,9568.32,38.01,2.8933
CAMP-0882,2023-12-16,Email,Retargeting,35-44,Pune,4248,615,94,14.4784,15.4444,1738.72,13153.41,2.83,7.565
CAMP-0883,2023-06-03,LinkedIn,Retargeting,18-24,Kolkata,5308,237,11,4.4669,4.906,10938.13,36221.8,46.15,3.3115
CAMP-0884,2023-09-20,LinkedIn,Brand Awareness,45-54,Pune,9235,448,26,4.8545,5.8157,17518.21,69138.63,39.1,3.9467
CAMP-0885,2023-10-28,Meta Ads,Conversion,25-34,Chennai,45719,1117,49,2.445,4.3995,19550.83,45596.98,17.5,2.3322
CAMP-0886,2023-08-13,Meta Ads,Conversion,45-54,Delhi,44489,1203,22,2.7059,1.8813,11629.89,38208.55,9.67,3.2854
CAMP-0887,2023-12-04,Email,Brand Awareness,45-54,Kolkata,4905,805,88,16.4177,10.9723,4922.23,30567.57,6.11,6.2101
CAMP-0888,2023-01-12,LinkedIn,Retargeting,35-44,Chennai,7649,333,24,4.3561,7.3574,12037.17,53027.05,36.15,4.4053
CAMP-0889,2023-07-20,Email,Conversion,45-54,Delhi,2521,477,42,18.9484,8.895,1264.92,8485.77,2.65,6.7085
CAMP-0890,2023-02-23,YouTube,Retargeting,18-24,Delhi,64229,676,5,1.0529,0.8513,8037.81,17947.79,11.89,2.2329
CAMP-0891,2023-05-26,Meta Ads,Lead Generation,18-24,Hyderabad,28493,417,13,1.4661,3.183,3686.18,6995.15,8.84,1.8977
CAMP-0892,2023-07-30,LinkedIn,Brand Awareness,25-34,Bangalore,6203,153,6,2.4711,4.4759,7873.09,27213.35,51.46,3.4565
CAMP-0893,2023-04-16,Google Search,Conversion,25-34,Delhi,10075,577,64,5.7288,11.1129,16412.86,82216.51,28.45,5.0093
CAMP-0894,2023-12-17,Email,Lead Generation,55+,Pune,5759,897,50,15.5807,5.6521,2561.97,13301.52,2.86,5.1919
CAMP-0895,2023-10-19,YouTube,Lead Generation,55+,Bangalore,77621,769,10,0.991,1.3478,4145.56,6784.85,5.39,1.6367
CAMP-0896,2023-11-10,YouTube,Retargeting,35-44,Hyderabad,73964,968,14,1.31,1.4853,7251.63,20666.76,7.49,2.8499
CAMP-0897,2023-04-04,YouTube,Conversion,45-54,Pune,65778,702,11,1.0686,1.6084,10148.73,18872.0,14.46,1.8595
CAMP-0898,2023-12-08,Meta Ads,Retargeting,55+,Bangalore,19374,464,13,2.3961,2.9171,4921.68,12987.96,10.61,2.6389
CAMP-0899,2023-02-23,LinkedIn,Brand Awareness,35-44,Mumbai,7132,306,14,4.2996,4.7345,14699.46,44179.72,48.04,3.0055
CAMP-0900,2023-02-07,LinkedIn,Brand Awareness,45-54,Mumbai,8233,336,18,4.0835,5.3991,15202.73,60688.0,45.25,3.9919
CAMP-0901,2023-05-09,Meta Ads,Conversion,18-24,Mumbai,22515,544,10,2.4182,1.9276,8727.69,22597.89,16.04,2.5892
CAMP-0902,2023-12-03,YouTube,Brand Awareness,18-24,Chennai,35878,435,6,1.2136,1.5004,4222.93,8102.59,9.71,1.9187
CAMP-0903,2023-02-21,Meta Ads,Lead Generation,18-24,Chennai,26615,422,12,1.5883,2.8832,5355.26,10345.8,12.69,1.9319
CAMP-0904,2023-07-03,Google Search,Retargeting,25-34,Hyderabad,7915,385,25,4.8667,6.7239,12647.62,51101.65,32.85,4.0404
CAMP-0905,2023-06-07,Google Search,Brand Awareness,45-54,Pune,12274,516,23,4.2097,4.521,18056.39,97825.65,34.99,5.4178
CAMP-0906,2023-02-16,Meta Ads,Retargeting,25-34,Delhi,16051,295,19,1.8434,6.4582,3553.39,7556.85,12.05,2.1267
CAMP-0907,2023-12-07,Google Search,Lead Generation,18-24,Kolkata,7750,534,22,6.896,4.1761,15632.85,86591.31,29.28,5.5391
CAMP-0908,2023-10-05,Email,Lead Generation,55+,Delhi,5236,1267,81,24.206,6.4456,4159.16,25244.97,3.28,6.0697
CAMP-0909,2023-06-11,Meta Ads,Brand Awareness,45-54,Pune,15785,280,8,1.7784,3.0387,2461.81,7842.45,8.79,3.1856
CAMP-0910,2023-04-22,LinkedIn,Retargeting,18-24,Mumbai,6367,184,7,2.9046,4.3164,12755.63,34486.47,69.32,2.7036
CAMP-0911,2023-11-04,LinkedIn,Lead Generation,35-44,Mumbai,5657,279,17,4.9442,6.3638,15935.37,70828.48,57.12,4.4447
CAMP-0912,2023-12-19,Meta Ads,Retargeting,25-34,Pune,35838,1059,55,2.956,5.1988,9329.96,17073.85,8.81,1.83
CAMP-0913,2023-11-24,LinkedIn,Conversion,45-54,Chennai,9076,244,11,2.6973,4.8149,16966.6,50309.56,69.54,2.9652
CAMP-0914,2023-08-08,LinkedIn,Brand Awareness,35-44,Delhi,9203,251,9,2.7306,3.6493,8911.06,31166.01,35.5,3.4975
CAMP-0915,2023-11-25,Meta Ads,Lead Generation,45-54,Delhi,17484,258,9,1.4761,3.7583,5124.56,13089.84,19.86,2.5543
CAMP-0916,2023-11-26,Email,Lead Generation,35-44,Bangalore,2324,436,85,18.7713,19.5532,2567.29,15058.09,5.89,5.8654
CAMP-0917,2023-05-05,Google Search,Lead Generation,35-44,Bangalore,8372,515,54,6.1572,10.4865,16804.52,69248.82,32.63,4.1208
CAMP-0918,2023-04-04,Meta Ads,Conversion,55+,Bangalore,43990,993,15,2.2596,1.5357,13802.41,47221.14,13.9,3.4212
CAMP-0919,2023-02-16,Google Search,Lead Generation,25-34,Delhi,7845,499,59,6.3705,11.9029,19211.44,78589.68,38.5,4.0908
CAMP-0920,2023-03-26,Google Search,Conversion,45-54,Bangalore,8236,410,21,4.9797,5.294,9625.7,40556.75,23.48,4.2134
CAMP-0921,2023-09-04,YouTube,Lead Generation,35-44,Kolkata,25243,366,6,1.451,1.8911,3212.45,7086.89,8.78,2.2061
CAMP-0922,2023-09-04,YouTube,Conversion,25-34,Kolkata,21298,268,6,1.2619,2.4112,1563.06,4469.86,5.83,2.8597
CAMP-0923,2023-03-31,Email,Lead Generation,55+,Pune,4107,695,53,16.9459,7.7409,2571.05,17191.14,3.7,6.6864
CAMP-0924,2023-08-29,YouTube,Brand Awareness,35-44,Delhi,32826,214,3,0.6547,1.5172,1097.47,2470.46,5.13,2.2511
CAMP-0925,2023-07-22,Email,Conversion,45-54,Hyderabad,5056,859,85,16.9925,9.9703,6807.69,35493.27,7.93,5.2137
CAMP-0926,2023-03-25,Google Search,Brand Awareness,45-54,Chennai,8182,576,50,7.0518,8.8069,20141.54,108340.21,34.97,5.3789
CAMP-0927,2023-01-30,Email,Conversion,35-44,Pune,7332,1247,167,17.0093,13.4644,4340.5,27923.2,3.48,6.4332
CAMP-0928,2023-11-06,Email,Brand Awareness,25-34,Bangalore,5731,1391,171,24.2754,12.3158,4846.92,32644.13,3.48,6.735
CAMP-0929,2023-02-17,Meta Ads,Brand Awareness,18-24,Kolkata,40188,721,21,1.7953,3.0068,13563.41,36370.46,18.81,2.6815
CAMP-0930,2023-08-07,Meta Ads,Conversion,25-34,Kolkata,31572,752,34,2.3837,4.5525,10827.61,35810.22,14.4,3.3073
CAMP-0931,2023-02-15,LinkedIn,Retargeting,45-54,Kolkata,3895,152,8,3.9085,5.4961,6653.91,18533.98,43.78,2.7854
CAMP-0932,2023-03-28,Meta Ads,Conversion,35-44,Mumbai,47225,473,11,1.0032,2.4305,7736.29,20829.46,16.36,2.6924
CAMP-0933,2023-07-11,Email,Conversion,25-34,Delhi,3526,745,96,21.1526,12.9743,2303.47,18071.76,3.09,7.8455
CAMP-0934,2023-01-31,YouTube,Lead Generation,25-34,Delhi,69146,472,15,0.6827,3.2738,3584.14,10227.02,7.59,2.8534
CAMP-0935,2023-11-22,YouTube,Conversion,55+,Mumbai,30887,179,1,0.5798,0.82,1118.18,1785.06,6.25,1.5964
CAMP-0936,2023-12-11,Google Search,Lead Generation,45-54,Hyderabad,6651,268,15,4.038,5.6974,10455.94,53987.21,39.01,5.1633
CAMP-0937,2023-01-04,Google Search,Brand Awareness,25-34,Chennai,11154,715,92,6.4119,12.9148,24846.26,144861.67,34.75,5.8303
CAMP-0938,2023-06-22,YouTube,Retargeting,55+,Hyderabad,44299,523,6,1.1819,1.1803,4263.62,7927.76,8.15,1.8594
CAMP-0939,2023-01-30,Email,Conversion,45-54,Chennai,4916,1147,165,23.35,14.4564,2315.23,17622.66,2.02,7.6116
CAMP-0940,2023-03-04,YouTube,Lead Generation,18-24,Chennai,76951,793,18,1.0306,2.3217,9923.92,18585.58,12.51,1.8728
CAMP-0941,2023-12-05,YouTube,Conversion,55+,Hyderabad,32316,162,2,0.5031,1.5933,2335.94,4632.81,14.42,1.9833
CAMP-0942,2023-08-16,Email,Brand Awareness,35-44,Pune,3913,778,102,19.8879,13.2018,4415.58,23155.78,5.68,5.2441
CAMP-0943,2023-07-17,YouTube,Conversion,18-24,Pune,39258,434,8,1.1072,1.9391,5945.19,16731.85,13.7,2.8144
CAMP-0944,2023-02-14,LinkedIn,Brand Awareness,25-34,Hyderabad,5468,245,22,4.4971,9.0808,17024.75,58456.29,69.49,3.4336
CAMP-0945,2023-10-04,YouTube,Brand Awareness,45-54,Pune,35787,266,3,0.7434,1.2068,3841.6,9795.56,14.44,2.5499
CAMP-0946,2023-06-17,Google Search,Conversion,18-24,Delhi,11283,797,38,7.0652,4.8815,18863.26,88482.95,23.67,4.6908
CAMP-0947,2023-09-09,Google Search,Lead Generation,55+,Pune,6481,465,21,7.1822,4.6648,10659.54,52657.38,22.92,4.9399
CAMP-0948,2023-07-15,LinkedIn,Brand Awareness,35-44,Hyderabad,8356,328,18,3.9263,5.7724,21072.57,86753.56,64.25,4.1169
CAMP-0949,2023-02-14,Meta Ads,Retargeting,18-24,Bangalore,22299,262,8,1.1783,3.3774,5042.59,15459.83,19.25,3.0659
CAMP-0950,2023-06-10,Google Search,Retargeting,25-34,Kolkata,11229,708,46,6.3077,6.5109,13707.92,66332.73,19.36,4.839
CAMP-0951,2023-07-06,YouTube,Conversion,35-44,Kolkata,72266,852,24,1.1793,2.8524,8688.28,20872.95,10.2,2.4024
CAMP-0952,2023-10-03,Meta Ads,Brand Awareness,45-54,Mumbai,45186,737,29,1.6319,4.0036,8521.11,18509.02,11.56,2.1721
CAMP-0953,2023-03-16,YouTube,Lead Generation,55+,Bangalore,68959,803,14,1.1654,1.8218,9659.82,23167.34,12.03,2.3983
CAMP-0954,2023-12-28,Email,Brand Awareness,35-44,Kolkata,6701,1220,218,18.2177,17.9156,6063.59,43126.81,4.97,7.1124
CAMP-0955,2023-04-18,YouTube,Brand Awareness,35-44,Delhi,75579,931,26,1.2327,2.8829,11175.79,17644.89,12.0,1.5788
CAMP-0956,2023-12-04,Meta Ads,Conversion,45-54,Bangalore,25432,758,24,2.9821,3.2794,9133.08,26964.76,12.05,2.9524
CAMP-0957,2023-09-28,Email,Conversion,45-54,Mumbai,7953,1246,167,15.6795,13.4674,3950.51,29900.45,3.17,7.5688
CAMP-0958,2023-10-25,YouTube,Brand Awareness,25-34,Bangalore,76744,1001,35,1.3051,3.5095,12107.97,26471.64,12.1,2.1863
CAMP-0959,2023-09-05,Meta Ads,Lead Generation,45-54,Pune,34076,952,22,2.7944,2.3664,16804.99,35838.55,17.65,2.1326
CAMP-0960,2023-12-14,Google Search,Retargeting,55+,Mumbai,7418,408,28,5.5062,6.9395,13442.7,52702.88,32.95,3.9206
